MOLECULE_NAME,SMILES,LogP
401,CCC1(C(C)CCC)C(=O)NC(O)=NC1=O,"2,10"
402,CCC1(C(C)CCC)C(=O)NC(S)=NC1=O,"2,85"
403,CCC1(C(C)C)C(=O)NC(=O)NC1=O,"0,97"
404,ClC(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1,"5,25"
405,OC(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1,"3,68"
406,OC(=O)C(O)(C1C=CC=CC=1)C1C=CC=CC=1,"2,30"
407,CC1(C2C=CC=CC=2)C(=O)NC(=O)NC1=O,"0,91"
408,CCC(=O)C(CC(C)N(C)C)(C1C=CC=CC=1)C1C=CC=CC=1,"3,93"
409,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,"1,15"
410,CC12C3C(C(O)=O)C45CC(O)(CCC4C3(C=CC1O)OC2=O)C(=C)C5,"0,24"
411,CN1CCC23CCCCC2C1CC1C=CC(O)=CC3=1,"3,11"
412,OC1C=CC(=CC=1)C1(OC(=O)C2C=CC=CC1=2)C1C=CC(O)=CC=1,"2,89"
413,C1CCCCN1C1(CCCCC1)C1C=CC=CC=1,"4,69"
414,CCC(=O)OC1(CCN(C)CC1C)C1C=CC=CC=1,"2,83"
415,CCC1(CCC(=O)NC1=O)C1C=CC=CC=1,"1,90"
416,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,"3,23"
417,CCCCC1(CC)C(=O)NC(=O)NC1=O,"1,73"
418,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,"2,46"
419,CCC1(CC)C(=O)NC(=S)NC1=O,"1,50"
420,NS(=O)(=O)C1C=C(C=CC=1Cl)C1(O)NC(=O)C2=CC=CC=C12,"0,85"
421,ClC1(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,"5,04"
422,CCC(Br)(CC)C(=O)NC(N)=O,"1,54"
423,CCC1(C)CC(=O)NC1=O,"0,38"
424,CC1(C)NC(=O)NC1=O,"-0,48"
425,CCOP(=O)(C#N)N(C)C,"0,38"
426,OC(=O)C(O)(CC(O)=O)CC(O)=O,"-1,64"
427,CCC(CO)(CO)CO,"-1,48"
428,C#CC1(O)CCCCC1,"1,73"
429,CCP(=O)(OCC)OCC,"0,66"
430,CCOP(=O)(OCC)OCC,"0,80"
431,CCCCSP(=O)(SCCCC)SCCCC,"5,70"
432,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,"3,75"
433,CC1CC(C)(C)CC(=O)C=1,"1,70"
434,C[Si](C)(OCC)OCC,"0,61"
435,CC(C)(C#N)N=NC(C)(C)C#N,"1,10"
436,CC(C)=CCCC(C)(O)C=C,"2,97"
437,CC(=C)C=C,"2,42"
438,CC(C)CN,"0,73"
439,CC(C)C#N,"0,46"
440,CC(C)CO,"0,76"
441,CCC(C)Cl,"2,33"
442,CC(Cl)CCl,"1,98"
443,CCC(C)O,"0,61"
444,CCC(C)=O,"0,29"
445,CC(O)CN,"-0,96"
446,CC(O)C#N,"-0,94"
447,ClCC(Cl)Cl,"1,98"
448,ClC=C(Cl)Cl,"2,51"
449,CCC(N)=O,"-0,66"
450,C=CC(N)=O,"-0,67"
451,NC(=O)CCl,"-0,53"
452,OC(=O)CBr,"0,41"
453,CCC(O)=O,"0,33"
454,C=CC(O)=O,"0,35"
455,OC(=O)CCl,"0,22"
456,OCC(O)=O,"-1,11"
457,CNC(C)=O,"-1,05"
458,COC(C)=O,"0,18"
459,CC[N+]([O-])=O,"0,17"
460,CC(C)C(C)C,"3,42"
461,CC(C)C(O)=O,"0,94"
462,ClC(Cl)C(Cl)Cl,"2,50"
463,CC(=C)C(N)=O,"-1,11"
464,CC(=C)C(O)=O,"0,93"
465,OC(=O)C(Cl)Cl,"0,92"
466,CC(C)[N+]([O-])=O,"1,14"
467,CC1(O)C2C(C(=O)C3C1=CC=CC=3O)C(=O)C1(O)C(C(C(=O)C(C(N)=O)C1=O)N(C)C)C2O,"-0,90"
468,CC(C)(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1,"3,32"
469,NC1C=CC(=CC=1)S(=O)(=O)C1C=CC(N)=CC=1,"0,97"
470,CC1C=CC(=CC=1)S(=O)(=O)N(C)N=O,"0,58"
471,NNS(=O)(=O)C1C=CC=CC=1,"-0,14"
472,CC1CCC(CC=1)C(C)(C)OC(C)=O,"3,96"
473,COC1=CC=C(NS(=O)(=O)C2C=CC(N)=CC=2)N=N1,"0,32"
474,CC1C=CC(=CC=1)S(=O)(=O)OCC,"1,81"
475,CC(C)(OOC(C)(C)C1C=CC=CC=1)C1C=CC=CC=1,"5,50"
476,CC1=CCC2CC1C2(C)C,"4,83"
477,CCC(Br)C(O)=O,"1,42"
478,CCC(N)C(O)=O,"-2,54"
479,CC(=C)C(=O)OC,"1,38"
480,CN(C)C(=N)N(C)C,"0,41"
481,NC1C(=CC=C2C=CC=CC2=1)S(O)(=O)=O,"-0,97"
482,O=C1NS(=O)(=O)C2C=CC=CC1=2,"0,91"
483,NC1=CC(=C(C=CC2C=CC(N)=CC=2S(O)(=O)=O)C=C1)S(O)(=O)=O,"-1,70"
484,CC(=O)C1C(C)=C(C(=C(C=1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,"4,30"
485,NC1=CC=C2C=CC=CC2=C1S(O)(=O)=O,"-1,16"
486,CC1C=CC=C(C)C=1[N+]([O-])=O,"2,95"
487,CC(CCC(O)=O)C1CCC2C3C(CC(O)C21C)C1(C)CCC(O)CC1CC3O,"2,02"
488,CC(=O)CC(C1C(=O)C2=CC=CC=C2OC1=O)C1C=CC=CC=1,"2,70"
489,CCN(CC)c1cc2oc3cc(ccc3c(c2cc1)C1=CC=CC=C1C(O)=O)N(CC)CC,"1,95"
490,OCC1=CC=CC=C1C(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1,"3,27"
491,O=C1C2=CC=CC3=CC=CC(=C32)C2=CC=CC=C21,"4,81"
492,OC(=O)C1C2=CC=CC=C2OC2=CC=CC=C21,"2,23"
493,CNC1C=CC=C2C=1C(=O)C1C=CC=CC=1C2=O,"4,10"
494,NC1C=CC=C2C=1C(=O)C1C=CC=CC=1C2=O,"3,74"
495,O=C(C1C(=O)C2C=CC=CC=2C1=O)C(C1C=CC=CC=1)C1C=CC=CC=1,"4,27"
496,[O-][N+](=O)C1C(Cl)=C(Cl)C(Cl)=C(Cl)C=1Cl,"4,64"
497,O=C1C2=CC=CC3C=CC=C(C=32)C1=O,"1,95"
498,OC(=O)C(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,"4,64"
499,O=C1C(C2C=CC=CC=2)C(=O)C2=CC=CC=C12,"2,90"
500,O=C1CCC(=O)N1C1C=CC=CC=1,"0,06"
501,C1CC2=CC=CC3=CC=CC1=C23,"3,92"
502,CC1=CNC2C=CC=CC=21,"2,60"
503,CC1C=CC=C(C(O)=O)C=1O,"2,86"
504,CC1=C(C=CC=C1C)[N+]([O-])=O,"2,83"
505,CC1C(Cl)=CC=CC=1[N+]([O-])=O,"3,09"
506,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C21C,"3,50"
507,CN1C=CC(=O)C2=CC=CC=C12,"0,44"
508,OC1C=CC=C2C=1C=CC=C2O,"1,94"
509,CN1C2N=CN(C)C=2C(=O)NC1=O,"-0,78"
510,O=C1C2=CC=CC=C2C(=O)CC1=O,"1,38"
511,CC(=C)C1CC2C(=CC=C3C(=O)C4C(COC5C=C(OC)C(=CC=54)OC)OC=23)O1,"4,10"
512,CC1=CC2=C(C=C1C)N=C1C(=NC(=O)NC1=O)N2CC(O)C(O)C(O)CO,"-1,46"
513,CC1C=CC=CC=1C(OCCN(C)C)C1C=CC=CC=1,"3,77"
514,CCN(CCCN1C2=CC=CC=C2SC2C=CC(Cl)=CC1=2)CC,"6,46"
515,NC(=O)C1CCN(CCCN2C3=CC=CC=C3SC3C=CC(Cl)=CC2=3)CC1,"4,44"
516,O=C1C2C=CC=CC=2C2C=CC=CC=2C1=O,"2,52"
517,CCC1=CC2=C(C=C1)C(=O)C1C=CC=CC=1C2=O,"4,37"
518,O=C1C2C=CC=CC=2C(=O)C2C=CC=CC1=2,"3,39"
519,CCOC(=O)C1=CC=CC=C1C(=O)OCC,"2,45"
520,CC(C)COC(=O)C1C=CC=CC=1C(=O)OCC(C)C,"4,11"
521,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"4,61"
522,CCCCCCOC(=O)C1C=CC=CC=1C(=O)OCCCCCC,"6,82"
523,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,"9,05"
524,OC1C=CC(=C2C=CC=CC=12)S(O)(=O)=O,"-0,44"
525,CN(C)CC(C)CN1C2=CC=CC=C2SC2C=CC=CC1=2,"4,71"
526,CN1CCN(CCCN2C3C=CC=CC=3SC3C=CC=CC2=3)CC1,"4,00"
527,C1=CC2C=CC=CC=2C2C=CC=CC=21,"4,46"
528,C1=CC2N=CC=CC=2C2=CC=CC=C21,"3,43"
529,CN1C(=O)C2NC(Cl)=NC=2N(C)C1=O,"-0,85"
530,OC(=O)CC1C(Cl)=C(Cl)C=CC=1Cl,"3,20"
531,O=C1NC(=O)C2C=CC=CC1=2,"1,15"
532,O=C1OC(=O)C2C=CC=CC1=2,"1,60"
533,COC1C(N)=CC=CC=1[N+]([O-])=O,"1,78"
534,CCCCOC(=O)C1C=CC=CC=1C(=O)OCC1C=CC=CC=1,"4,82"
535,CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,"4,40"
536,COC1C=C2C=CC=NC2=C(C=1)[N+]([O-])=O,"1,87"
537,CCN1C2=CC=CC=C2C2C=CC=CC1=2,"4,49"
538,O=NN(C1C=CC=CC=1)C1C=CC=CC=1,"3,13"
539,CCN1C(=O)NC(C2C=CC=CC=2)C1=O,"1,05"
540,C[N+]1C2C=C(N)C=CC=2C=C2C=CC(N)=CC=12,"-1,78"
541,COP(=S)(OC)SCN1N=NC2C=CC=CC=2C1=O,"2,75"
542,NNC1=NN=CC2=CC=CC=C21,"1,00"
543,OC(=O)C1C=CC=C2C=CC=CC2=1,"3,10"
544,CN(C)C1C=CC=C2C=CC=CC2=1,"3,46"
545,[O-][N+](=O)C1C=CC=C2C=CC=CC2=1,"3,19"
546,C1C2C=CC=CC=2C2C=CC=CC=21,"4,18"
547,C1=CC=CC2NC3=CC=CC=C3C=21,"3,60"
548,COC1C=C(C=O)C=C(OC)C=1OC,"1,39"
549,OC(=O)CC1C=CC=C2C=CC=CC2=1,"2,24"
550,NC(=S)NC1C=CC=C2C=CC=CC2=1,"1,65"
551,O=C1NC2=CC=CC=C2C(=O)N1,"0,77"
552,ClC1C=C2N=CC=C(Cl)C2=CC=1,"3,57"
553,CC1(C)SC2C(NC(=O)COC3C=CC=CC=3)C(=O)N2C1C(O)=O,"2,09"
554,OC1C=CC=CC=1C(=O)NC1C=CC=CC=1,"3,27"
555,CCOC(=O)C1C=CC=CC=1N,"2,57"
556,[O-][N+](=O)OC1COC2C1OCC2O[N+]([O-])=O,"1,31"
557,COC1C(Cl)=CC(Cl)=CC=1Cl,"4,08"
558,O=C1OCC2=CC=CC=C21,"0,80"
559,OC(=O)CC1=CNC2C=CC=CC=21,"1,41"
560,ClC1C=CC=C(Cl)C=1Cl,"4,08"
561,CC1C=CC=C(C)C=1N,"1,84"
562,CC1C=CC=C(Cl)C=1O,"2,80"
563,OC1C(Cl)=CC=CC=1Cl,"2,75"
564,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,"4,78"
565,BrC1C(Br)=C(Br)C(Br)=C(Br)C=1Br,"6,07"
566,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,"4,72"
567,CC1C(C)=C(C)C(C)=C(C)C=1C,"4,86"
568,OC1C(Cl)=C(Cl)C(Cl)=C(Cl)C=1Cl,"5,12"
569,CCOC(=O)C(O)C(O)C(=O)OCC,"-0,29"
570,CC1C=C(O)C=C(C)C=1Cl,"3,27"
571,OC1C(Cl)=CC(Cl)=CC=1Cl,"3,69"
572,CCC(CC)C(O)=O,"1,68"
573,C=CN1CCCC1=O,"0,37"
574,OC(=O)C1C=CSC=1,"1,50"
575,OC(=O)C1=CC=CO1,"0,64"
576,CC(=O)C1=CC=CS1,"1,25"
577,FC(F)(F)C1=CC=CC=C1Cl,"3,53"
578,NC1C=CC=CC=1C(F)(F)F,"2,41"
579,CC(C)(C)C1C=CC=CC=1O,"3,31"
580,CC1C=CC=CC=1S(N)(=O)=O,"0,84"
581,NC1C=C(N)C(=CC=1)S(O)(=O)=O,"-4,65"
582,OC(=O)C1C=CC=CC=1Br,"2,20"
583,OC(=O)C1=CC=CC=C1I,"2,40"
584,NC1=CC=CC=C1C(N)=O,"0,35"
585,CC(C)C1C=CC=CC=1O,"2,88"
586,CC1=CC=CC=C1[N+]([O-])=O,"2,30"
587,[O-][N+](=O)C1C=CC=CC=1Cl,"2,24"
588,NC1=CC=CC=C1[N+]([O-])=O,"1,85"
589,[O-][N+](=O)C1C=CC=CC=1O,"1,79"
590,CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,"3,56"
591,[O-][N+](=O)C1=CC(=C(O)C(=C1)[N+]([O-])=O)[N+]([O-])=O,"1,44"
592,NC(=O)C1C=CC=CC=1C(N)=O,"-1,73"
593,OC(=O)C1=CC=CC=C1C(O)=O,"0,73"
594,O=C1NC(C2C=CC=CC=2)C(=O)N1,"0,46"
595,CC(=O)NC1=CC=CC=C1C(O)=O,"1,88"
596,OC1C=CC(Br)=CC=1C(O)=O,"3,23"
597,CC1C=CC(O)=C(C=1)C(O)=O,"2,78"
598,CC1C=CC(Cl)=CC=1[N+]([O-])=O,"3,05"
599,[O-][N+](=O)C1C=C(Cl)C=CC=1Cl,"3,09"
600,NC1C=CC(Cl)=CC=1[N+]([O-])=O,"2,72"
601,[O-][N+](=O)C1C=C(Cl)C=CC=1O,"2,46"
602,CC1C=C(O)C(=CC=1Cl)C(C)C,"3,92"
603,[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1Cl,"3,48"
604,CC1C=CC=CC=1C(=O)OC,"2,75"
605,CCC(C)C1C=CC=CC=1O,"3,27"
606,CC(C)C1CCC(C)CC1O,"3,34"
607,CC1CCC(C(C)C)C(=O)C=1,"2,85"
608,CC(C)=C1CCC(C)CC1=O,"3,08"
609,CC1C=C(O)C(=CC=1)C(C)C,"3,30"
610,OC1C=C(O)C(=CC=1)C(O)=O,"1,63"
611,O=CC1C=CC=CC=1Cl,"2,33"
612,CCC1C=CC=CC=1O,"2,47"
613,OC1=CC=CC=C1CO,"0,73"
614,OC1=CC=CC=C1C=O,"1,81"
615,COC1=CC=CC=C1N,"1,18"
616,COC1C=CC=CC=1O,"1,32"
617,CC1C=CC=C2C=CC=CC2=1,"3,87"
618,ClC1C=CC=C2C=CC=CC2=1,"4,05"
619,OC1=CC=CC2=CC=CC=C21,"2,85"
620,O=C1N=NNC2C=CC=CC=21,"0,83"
621,C1=CC=C2C=CC=CC2=C1NC1C=CC=CC=1,"4,20"
622,CC1=CC(=O)OC2C=C(O)C=CC=21,"1,90"
623,NC1C=CC=CC=1C1C=CC=CC=1,"2,84"
624,OC1C=CC=CC=1C1C=CC=CC=1,"3,09"
625,O=C1C2C=CC=CC=2CC2C=CC=CC=21,"3,66"
626,NC1C2=CC=CC=C2N=C2C=CC=CC2=1,"2,74"
627,O=C1C2C=CC=CC=2OC2C=CC=CC=21,"3,39"
628,OC(=O)C(O)C1C=CC=CC=1,"0,62"
629,CN(C)C1C=CC(=CC=1)C(=O)C1C=CC(=CC=1)N(C)C,"3,87"
630,OC(C1C=CC=CC=1)C1C=CC=CC=1,"2,67"
631,O=C(C1=CC=CC=N1)C1C=CC=CC=1,"1,88"
632,COC1=CC=CC(OC)=C1O,"1,15"
633,N#CC1=CC=CC=C1C#N,"0,99"
634,COC1=CC=CC=C1OC,"1,60"
635,C1=NC=NC2=NC=CN=C21,"-0,58"
636,C1=CC=CC2N=CC=NC=21,"1,32"
637,C1=CC=CC2=CC=CC=C21,"3,30"
638,C1=CC=NC2C=CC=CC=21,"2,03"
639,COC1C=CC=CC=1[N+]([O-])=O,"1,73"
640,NS(=O)(=O)C1C=C2C(=CC=1Cl)N=C(CSCC1C=CC=CC=1)NS2(=O)=O,"1,73"
641,OC(=O)C1C=CC=CC=1NC1C=CC=CC=1,"4,36"
642,CC1C=CC(C(C)C)=C(C=1)OCCN(C)C,"3,79"
643,CC1C2=CC=CC=C2NC=1C,"3,05"
644,O=C1C2C=CC=CC=2NC1=O,"0,83"
645,CC1=CC2=CC=CC=C2C=C1,"3,86"
646,ClC1C=C2C=CC=CC2=CC=1,"4,02"
647,NC1=CC2C=CC=CC=2C=C1,"2,28"
648,CC1=CC2=CC=CN=C2C=C1,"2,57"
649,CC1C=CC2C=CC=CC=2N=1,"2,59"
650,O=C1C=CC2C=CC=CC=2O1,"1,39"
651,CCN(CC)C1C=CC=CC=1,"3,31"
652,NC1=NC(=NC(N)=N1)C1C=CC=CC=1,"1,36"
653,CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1,"2,87"
654,CN(C)CCN(CC1C=CC(=CC=1)OC)C1C=CC=CN=1,"3,27"
655,NC1C=CC(=CC=1Cl)C1=CC(Cl)=C(N)C=C1,"3,51"
656,CC1C=C(C=CC=1NC(=O)CC(C)=O)C1C=C(C)C(=CC=1)NC(=O)CC(C)=O,"1,75"
657,CCC1C(COC1=O)CC1=CN=CN1C,"0,12"
658,C1=C2C=C3C=CC=CC3=CC2=CC2=CC=CC=C21,"5,83"
659,O=C1CCN(N1)C1C=CC=CC=1,"0,89"
660,OC1=CC2C=CC=CC=2C=C1O,"2,24"
661,CCN(CCO)C1C=CC=CC=1,"2,10"
662,C1=CC=CC=C1C1C=CC=CC=1,"4,01"
663,C1CN(CCO1)C1C=CC=CC=1,"1,36"
664,C1CN(CCN1)C1C=CC=CC=1,"1,10"
665,CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O,"1,06"
666,NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,"1,83"
667,BrC1C=CC(=CC=1)C1C=CC=CC=1,"4,96"
668,NC1C=CC(=CC=1)C1C=CC=CC=1,"2,86"
669,OC1C=CC(=CC=1)C1C=CC=CC=1,"3,20"
670,OC1=CC2C=CC=CC=2C=C1C(O)=O,"3,05"
671,C1N=C(OC=1C1C=CC=CC=1)C1C=CC=CC=1,"4,67"
672,C1=CC=CC2=NC3=CC=CC=C3N=C21,"2,84"
673,C1C2=CC=CC=C2OC2C=CC=CC=21,"4,23"
674,C1=CC=CC2NC3=CC=CC=C3SC=21,"4,15"
675,C1=CC=CC2SC3=CC=CC=C3SC=21,"4,47"
676,BrC1C=CC(=CC=1)C1C=CC(Br)=CC=1,"5,72"
677,NC1C=CC(=CC=1)C1C=CC(N)=CC=1,"1,34"
678,OC(=O)C1C=CC(=CC=1)C1C=CC=CC=1,"3,75"
679,[O-][N+](=O)C1C=CC(=CC=1)C1C=CC=CC=1,"3,82"
680,C1=CC(=CC=C1C1C=CC=CC=1)C1C=CC=CC=1,"6,03"
681,COC1=CC=C(C=C1C=O)OC,"1,91"
682,COC1=CC2C=CC=CC=2C=C1,"3,47"
683,COC1=CC=C(C=C1OC)C(O)=O,"1,61"
684,OC(=O)C1C=C2C=CC=CC2=CC=1,"3,28"
685,COC1=CC=CC=C1OCC(O)CO,"1,39"
686,CC(=O)NC1=CC=CC=C1OC,"0,67"
687,CCC(=O)C1C=CC=CC=1,"2,19"
688,COC(=O)C1C=CC=CC=1,"2,12"
689,COC(=O)C1C=CC=NC=1,"0,83"
690,CN(C=O)C1C=CC=CC=1,"1,09"
691,CC1C=C(Cl)C=CC=1OC(C)C(O)=O,"3,13"
692,CC(OC1C=C(Cl)C(Cl)=CC=1Cl)C(O)=O,"3,80"
693,OC(=O)COC1C=C(Cl)C(Cl)=CC=1Cl,"3,31"
694,CCCCOC(=O)COC1C=C(Cl)C(Cl)=CC=1Cl,"4,81"
695,CCOC(=O)C1C=CC=CC=1,"2,64"
696,O=C(OC(=O)C1C=CC=CC=1)C1C=CC=CC=1,"2,26"
697,O=C(NC1C=CC=CC=1)C1C=CC=CC=1,"2,62"
698,O=C(OC1C=CC=CC=1)C1C=CC=CC=1,"3,59"
699,CCOC(=O)CC(=O)C1C=CC=CC=1,"1,87"
700,CNCC(O)C1=CC=C(O)C=C1,"-0,45"
701,CCOC(=O)C1C=CC(N)=CC=1,"1,86"
702,CCCOC(=O)C1C=CC(N)=CC=1,"2,43"
703,CCCOC(=O)C1C=CC(O)=CC=1,"3,04"
704,OC1=CC=C(C=C1)C(=O)OCC1C=CC=CC=1,"3,56"
705,CCC1=NN=C(NS(=O)(=O)C2C=CC(N)=CC=2)S1,"1,01"
706,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,"2,27"
707,CCCCNC1C=CC(=CC=1)C(=O)OCCN(C)C,"3,51"
708,CCCCOC(=O)C1C=CC(N)=CC=1,"2,87"
709,CCCCOC(=O)C1C=CC(O)=CC=1,"3,57"
710,OCCOC(=O)C1C=CC=CC=1,"1,12"
711,O=C(OOC(=O)C1C=CC=CC=1)C1C=CC=CC=1,"3,46"
712,O=C(C=CC1C=CC=CC=1)C1C=CC=CC=1,"3,08"
713,O=C(OCC1C=CC=CC=1)C1C=CC=NC=1,"2,40"
714,CC(C)CCOC(=O)C1C=CC=CC=1,"4,15"
715,O=C(OCCC1C=CC=CC=1)C1C=CC=CC=1,"4,01"
716,CCOC1C=CC=CC=1O,"1,68"
717,CC1C=C(Cl)C=CC=1OCC(O)=O,"3,25"
718,OC(=O)COC1C=CC(Cl)=CC=1Cl,"2,81"
719,OC(=O)CCCOC1=CC=C(Cl)C=C1Cl,"3,53"
720,ClCC1=CC=C(Cl)C=C1Cl,"3,82"
721,C1C=CC2C=CC=CC=21,"2,92"
722,C1=CC=CC2NN=NC=21,"1,44"
723,C1=CC=CC2SC=CC=21,"3,12"
724,C1=NC2=CC=CC=C2S1,"2,01"
725,CC1=CC2=CC=CC=C2N1,"2,53"
726,CC(C)(C)NSC1=NC2C=CC=CC=2S1,"4,67"
727,CC1C=CC=CC=1C,"3,12"
728,CC1C=CC=CC=1O,"1,95"
729,CC1C=CC=CC=1Cl,"3,42"
730,ClC1C=CC=CC=1Cl,"3,43"
731,NC1C=CC=CC=1Cl,"1,90"
732,CC1C=CC=CC=1N,"1,32"
733,NC1C=CC=CC=1N,"0,15"
734,NC1C=CC=CC=1O,"0,62"
735,OC1C=CC=CC=1Br,"2,35"
736,OC1=CC=CC=C1Cl,"2,15"
737,NC1CC1C1C=CC=CC=1,"1,58"
738,CC1=CC(C)=C(C)C=C1,"3,63"
739,CC1=CC(N)=CC=C1C,"1,84"
740,CC1C=C(O)C=CC=1C,"2,23"
741,CC1=CC(C)=C(N)C=C1,"1,68"
742,CC1C=C(O)C=CC=1O,"0,91"
743,CC1C=C(Cl)C(C)=CC=1,"3,86"
744,CC1=CC=C(Cl)C=C1Cl,"4,24"
745,CC1=CC(Cl)=C(Cl)C=C1,"3,95"
746,NC1=CC(Cl)=C(Cl)C=C1,"2,69"
747,OC1C=C(Cl)C(Cl)=CC=1,"3,33"
748,CC1=CC(N)=C(C)C=C1,"1,83"
749,CC1C=CC(N)=CC=1N,"0,14"
750,NC1C=C(Cl)C=CC=1Cl,"2,75"
751,NC1C=C(Cl)C=CC=1N,"1,28"
752,CC1=CC=C(O)C(N)=C1,"1,16"
753,NC1=CC(Cl)=CC=C1O,"1,81"
754,CC1=CC(O)=C(C)C=C1,"2,33"
755,OC1C=C(O)C(Cl)=CC=1,"1,80"
756,CC1=NC=C(C)N=C1Cl,"1,50"
757,CCOC(=O)C(=O)OCC,"0,56"
758,CC1C=C(C)C(C)=CC=1C,"4,00"
759,ClC1C=C(Cl)C(Cl)=CC=1Cl,"4,62"
760,OC1C=C(Cl)C(Cl)=CC=1Cl,"3,72"
761,C1OC1C1C=CC=CC=1,"1,61"
762,ClCC(Br)CBr,"2,96"
763,CC(CC)CC,"3,60"
764,ClC(CCl)CCl,"2,27"
765,CCC(=O)CC,"0,91"
766,CCC(C)=NO,"0,63"
767,CNC(=O)NC,"-0,49"
768,COC(=O)C=C,"0,80"
769,CC1CCCC1,"3,37"
770,ClC1=CC=CS1,"2,54"
771,S=C1NCCN1,"-0,66"
772,O=C1CCCO1,"-0,64"
773,NC1=NC=CS1,"0,38"
774,CN1C=CC=C1,"1,21"
775,CC(OP(C)(=O)F)C(C)(C)C,"1,78"
776,CC(C)(C)C1C=C(C=CC=1O)C(C)(C)C,"5,19"
777,CC1C=CC=C(C)C=1NC(=O)C1CCCCN1C,"1,95"
778,NC1C=C(C=C(C=1O)[N+]([O-])=O)[N+]([O-])=O,"0,93"
779,COC1C=C(C(N)=CC=1)[N+]([O-])=O,"1,94"
780,[O-][N+](=O)C1C=CC(O)=C(C=1)C(O)=O,"2,34"
781,CC1C=CC(=CC=1[N+]([O-])=O)C(O)=O,"2,35"
782,[O-][N+](=O)C1C=C(C=CC=1Cl)[N+]([O-])=O,"2,17"
783,NS(=O)(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,"0,66"
784,CCOP(=S)(OC1=CC=C(Cl)C=C1Cl)OCC,"5,14"
785,OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O,"4,26"
786,COC1=CC(=CC=C1O)C(O)CN,"-1,05"
787,COC1C=C(CC=C)C=CC=1O,"2,27"
788,CC=CC1C=C(OC)C(O)=CC=1,"3,04"
789,CCCC(C)C(O)=O,"1,80"
790,CC(=C)C(=O)OCC,"1,94"
791,CCN(CC)C(=S)SSC(=S)N(CC)CC,"3,88"
792,CC(=C)C(=O)OCC(C)C,"2,66"
793,CC(=C)C(=O)OCCCC,"2,88"
794,OCC1=CC=CO1,"0,28"
795,O=CC1=CC=CO1,"0,41"
796,O=CC1=CC=CS1,"1,02"
797,C[N+](C)(C)C1C=CC=CC=1,"-2,74"
798,O[As](O)(=O)C1C=CC=CC=1,"0,06"
799,CC(C)(C)C1C=CC=CC=1,"4,11"
800,FC(F)(F)C1C=CC=CC=1,"3,01"
801,NS(=O)(=O)C1C=CC=CC=1,"0,31"
802,NC1=CC(=CC=C1)C(F)(F)F,"2,29"
803,OC1=CC(=CC=C1)C(F)(F)F,"2,95"
804,NC1C=C(C=CC=1)S(N)(=O)=O,"-0,38"
805,[O-][N+](=O)C1=CC(=CC=C1)C(F)(F)F,"2,62"
806,CC1C=CC(=CC=1)C(C)(C)C,"5,17"
807,CC(C)(C)C1CCC(O)CC1,"3,23"
808,CC(C)(C)C1C=CC(O)=CC=1,"3,31"
809,CC1CCC(CC=1)C(C)(C)O,"2,98"
810,CS(=O)(=O)C1C=CC(Cl)=CC=1,"1,06"
811,NS(=O)(=O)C1C=CC(Cl)=CC=1,"1,15"
812,CC(C)(C)C1C=CC(=CC=1)C(O)=O,"3,85"
813,OB(O)C1C=CC=CC=1,"1,58"
814,CC(C)C1C=CC=CC=1,"3,66"
815,CC(=C)C1C=CC=CC=1,"3,48"
816,CC(=O)C1C=CC=CC=1,"1,58"
817,OC(=O)C1CCCCC1,"1,96"
818,NC(=O)C1C=NC=CC=1,"-0,37"
819,[O-][N+](=O)C1C=CC=CC=1,"1,85"
820,NC(=O)C1C=NC=CN=1,"-0,60"
821,OC(=O)C1=CC=CC=N1,"0,72"
822,CC(=O)C1C=C(Cl)C=CC=1,"2,51"
823,CC(=O)C1C=C(N)C=CC=1,"0,83"
824,CC1C=C(C=CC=1)C(O)=O,"2,37"
